3656
361749	362425	2	23	50
362056	362425	2	23	51
362199	362425	2	23	52
367064	367223	2	23	50
367064	367223	2	23	51
367064	367223	2	23	52
367201	367223	2	23	53
371204	371321	2	23	51
371204	371321	2	23	52
371204	371321	2	23	53
372630	372699	2	23	51
372630	372699	2	23	52
372630	372699	2	23	53
373469	373530	2	23	51
373469	373530	2	23	52
373469	373530	2	23	53
373939	374010	2	23	51
373939	374248	2	23	53
374298	374420	2	23	51
374298	374420	2	23	52
374298	374619	2	23	50
375662	375969	2	23	52
375662	376012	2	23	51
397588	397632	1	24	54
398689	398940	1	24	54
405437	408400	2	25	55
409005	409138	2	25	55
416582	417321	2	26	56
416582	417321	2	26	57
416582	417321	2	26	58
416608	417321	2	26	59
417199	417321	2	26	60
418922	419055	2	26	57
418922	419055	2	26	58
418922	419055	2	26	59
418922	419055	2	26	60
418922	419878	2	26	56
422145	422378	2	26	60
422145	422455	2	26	58
422145	422455	2	26	59
422145	422827	2	26	57
425096	425230	2	26	58
425096	425230	2	26	59
430683	430746	2	26	58
430683	430746	2	26	59
430683	430746	2	26	60
434701	434864	2	26	61
434708	434864	2	26	58
434708	434864	2	26	59
434708	434864	2	26	60
435770	435960	2	26	62
435770	435960	2	26	63
436164	436257	2	26	60
436164	436290	2	26	58
436164	436290	2	26	59
436164	436290	2	26	61
436164	436290	2	26	62
436164	436290	2	26	63
436379	436430	2	26	58
436379	436430	2	26	61
436379	436430	2	26	63
436379	436533	2	26	62
436379	436682	2	26	59
436629	436682	2	26	58
436629	436682	2	26	61
436629	436682	2	26	63
438717	438836	2	26	58
438717	438836	2	26	59
438717	438836	2	26	61
438717	438836	2	26	63
438969	439029	2	26	58
438969	439029	2	26	59
438969	439029	2	26	61
438969	439029	2	26	63
439232	439490	2	26	61
440861	440931	2	26	58
440861	440931	2	26	61
440861	441383	2	26	59
453133	453244	1	27	64
460528	460570	2	26	61
460528	460995	2	26	58
463345	464363	2	28	65
463466	464363	2	28	66
464145	464363	2	28	67
467648	467761	2	28	65
467648	467761	2	28	66
467648	467761	2	28	67
472393	472500	2	28	65
472393	472630	2	28	67
474620	474879	2	28	66
474620	474982	2	28	65
489175	490038	1	29	68
490045	490352	2	30	72
496453	496550	1	29	69
496453	496550	1	29	70
496499	496550	1	29	71
497832	498116	1	29	69
497832	498116	1	29	70
498495	498824	1	29	69
498495	498824	1	29	70
498495	498824	1	29	71
501540	501623	2	30	72
501668	501928	1	29	68
501668	501928	1	29	70
504744	504964	1	29	71
504744	505341	1	29	68
504744	505346	1	29	69
504744	505346	1	29	70
507298	507843	1	31	73
507375	507812	2	30	72
507499	510371	1	31	74
518888	519653	1	31	73
531713	532107	1	32	75
531768	532107	1	32	76
532059	532107	1	32	77
535836	535922	1	32	75
535836	535922	1	32	76
535836	535922	1	32	77
535836	535922	1	32	78
535836	535922	1	32	79
536242	536277	1	32	78
536242	536339	1	32	75
536242	536339	1	32	77
536242	536339	1	32	79
536242	536714	1	32	76
536950	537146	1	32	80
536993	537146	1	32	81
537009	537146	1	32	82
537012	537146	1	32	75
537012	537146	1	32	77
537012	537146	1	32	79
538677	538767	1	32	82
538931	539031	1	32	82
541183	541251	1	32	81
541218	541251	1	32	83
541338	541425	1	32	81
541338	541584	1	32	83
541338	542085	1	32	80
541338	542091	1	32	75
541342	541584	1	32	77
541345	541584	1	32	79
541360	541584	1	32	78
541813	542096	1	32	81
544033	544125	1	33	84
544033	544125	1	33	85
547279	547435	1	33	85
547283	547435	1	33	84
548541	548676	1	33	84
548541	548676	1	33	85
548921	549184	1	33	84
548921	549184	1	33	85
549629	549730	1	33	84
549629	549918	1	33	85
567211	567623	2	34	86
567228	567647	2	34	87
567310	567623	2	34	88
567409	567623	2	34	89
571296	571578	1	35	90
571304	571578	1	35	91
571439	571595	2	34	87
571439	571595	2	34	88
571439	571595	2	34	89
571439	571744	2	34	86
571696	571733	2	34	88
571696	571735	2	34	87
572108	572214	2	34	89
572564	572700	1	35	92
572571	572700	1	35	93
572571	572700	1	35	94
572577	572700	1	35	95
572595	572700	1	35	96
572595	572700	1	35	97
575046	575139	1	35	98
575051	575139	1	35	99
575220	575385	1	35	100
577773	578120	1	35	92
577773	578120	1	35	99
577773	578211	1	35	96
578847	579655	1	35	101
579499	579628	1	35	99
579499	579655	1	35	91
579499	579655	1	35	92
579499	579655	1	35	95
579499	579655	1	35	97
579499	579655	1	35	98
579499	579655	1	35	100
579499	579978	1	35	93
579523	579655	1	35	94
580378	580460	1	35	90
580378	580460	1	35	91
580378	580460	1	35	92
580378	580460	1	35	94
580378	580460	1	35	95
580378	580460	1	35	98
580378	580460	1	35	100
580378	580460	1	35	101
580378	580694	1	35	97
580645	580774	1	35	100
580645	580781	1	35	90
580645	580781	1	35	91
580645	580781	1	35	92
580645	580781	1	35	94
580645	580781	1	35	95
580645	580781	1	35	98
580645	580781	1	35	101
581314	581375	1	35	94
581314	581401	1	35	98
581314	581590	1	35	90
581314	581590	1	35	91
581314	581590	1	35	92
581314	581590	1	35	95
581314	581590	1	35	101
582305	582329	1	35	90
582305	582329	1	35	91
582305	582329	1	35	92
582305	582329	1	35	95
582305	582329	1	35	101
582513	582581	1	35	90
582513	582581	1	35	91
582513	582581	1	35	92
582513	582581	1	35	95
582513	582581	1	35	101
582749	583489	1	35	92
582749	583491	1	35	101
582749	583492	1	35	90
582749	583492	1	35	91
582749	583492	1	35	95
589892	590576	1	36	102
590276	591602	2	37	103
603543	603966	1	36	102
605060	605221	1	36	102
607963	608181	1	36	102
610258	610404	1	36	102
613247	613487	1	36	102
613851	614015	1	36	102
615794	617158	1	36	102
615885	615939	2	38	104
616708	617158	2	38	104
617222	617322	2	39	105
617223	617322	2	39	106
617226	617322	2	39	107
617268	617322	2	39	108
617277	617322	2	39	109
617418	617479	2	39	105
617418	617479	2	39	106
617418	617479	2	39	107
617418	617479	2	39	108
617418	617479	2	39	109
617569	617654	2	39	105
617569	617654	2	39	106
617569	617654	2	39	109
617569	617801	2	39	108
617569	618585	2	39	107
617776	617848	2	39	105
617776	617869	2	39	109
617776	617987	2	39	106
618487	618585	2	39	105
618487	618585	2	39	109
618704	618745	2	39	109
618704	618750	2	39	107
618704	618759	2	39	105
618996	619109	2	39	105
619209	619295	2	39	105
619585	619764	2	39	105
619957	620079	2	39	105
620364	620486	2	39	105
621057	621845	2	39	105
621599	621845	2	39	110
622148	622372	2	39	105
622148	622372	2	39	110
622534	622751	2	39	111
622581	622751	2	39	105
622581	622751	2	39	110
622820	622984	2	39	105
622820	622984	2	39	110
622820	622984	2	39	111
623453	623602	2	39	105
623453	623602	2	39	110
623453	623602	2	39	111
623460	623602	2	39	112
623518	623981	1	40	116
624718	624904	2	39	105
624718	624904	2	39	111
624718	624904	2	39	112
624718	625085	2	39	110
624724	624904	2	39	113
625123	625211	2	39	112
625123	625253	2	39	105
625123	625253	2	39	111
625123	625508	2	39	113
629539	630167	2	39	105
629539	630167	2	39	112
630098	630167	2	39	114
630628	630938	2	39	115
632739	632937	2	39	115
632833	632937	2	39	105
632833	632937	2	39	114
633199	633524	2	39	114
633424	633503	2	39	115
633424	633596	2	39	105
637104	637536	2	41	117
639878	641589	1	42	118
639894	640138	1	42	119
639894	640138	1	42	120
641177	641267	1	42	121
643234	643337	1	42	119
643234	643337	1	42	120
643234	643337	1	42	121
643409	643702	1	42	120
643409	643702	1	42	121
643432	643702	1	42	119
647525	648276	2	43	122
647529	648276	2	43	123
647809	648276	2	43	124
648098	648276	2	43	125
648371	648486	2	43	122
648371	648486	2	43	123
648371	648486	2	43	124
648371	648486	2	43	125
648881	648974	2	43	122
648881	648974	2	43	124
648881	649118	2	43	125
648881	649747	2	43	123
648933	648974	2	43	126
649678	649747	2	43	122
649678	649747	2	43	124
649678	649747	2	43	126
649678	649747	2	43	127
649678	649747	2	43	128
650233	650295	2	43	122
650233	650295	2	43	124
650233	650295	2	43	126
650233	650295	2	43	127
650233	650295	2	43	128
650233	650593	2	43	123
651384	651854	2	43	129
651609	651809	2	43	132
651609	651821	2	43	131
651609	651854	2	43	130
651610	651783	2	43	127
651610	651854	2	43	122
651610	651914	2	43	126
651610	651916	2	43	124
651691	651854	2	43	128
652232	652295	2	43	122
652232	652295	2	43	126
652232	652295	2	43	127
652232	652295	2	43	128
652232	652295	2	43	129
652232	652295	2	43	130
652232	652295	2	43	131
652232	652295	2	43	132
652357	652883	2	43	133
652825	652883	2	43	122
652825	652883	2	43	126
652825	652883	2	43	127
652825	652883	2	43	128
652825	652883	2	43	129
652825	652883	2	43	130
652825	652883	2	43	131
652825	652883	2	43	132
661355	661401	2	43	127
662711	662889	2	43	130
663046	663160	2	43	131
663046	663162	2	43	133
663046	663183	2	43	129
663046	663193	2	43	126
663046	663197	2	43	132
663046	663232	2	43	128
663046	663276	2	43	122
663481	664510	1	44	134
667211	668062	1	44	134
676391	676525	1	45	135
676396	676525	1	45	136
677791	677976	1	45	135
677941	677976	1	45	137
678060	678082	1	45	138
679907	680332	1	45	136
680033	680488	1	45	139
680273	680488	1	45	135
680273	680488	1	45	137
680273	680488	1	45	138
680714	680773	1	45	140
680714	680878	1	45	141
680750	680811	1	45	143
680750	680878	1	45	142
681332	681559	1	45	135
681332	681559	1	45	137
681332	681559	1	45	138
681332	681559	1	45	140
681332	681559	1	45	141
681332	681559	1	45	143
681332	681755	1	45	139
681332	681770	1	45	142
681649	681672	1	45	137
681649	681793	1	45	138
681649	681808	1	45	143
681649	681942	1	45	140
681649	682204	1	45	141
681649	683384	1	45	135
681775	682053	1	45	137
685520	685921	2	46	144
686924	687187	2	46	144
690380	691174	1	47	145
691857	692001	2	46	144
694813	694969	2	46	144
695351	695459	2	46	144
708952	709150	1	48	146
708974	709150	1	48	147
709096	709150	1	48	148
709100	709150	1	48	149
719077	719656	1	48	150
722503	722906	1	48	151
726137	726172	1	48	150
726137	726188	1	48	146
726137	726188	1	48	147
726137	726188	1	48	148
726137	726188	1	48	149
726137	726188	1	48	151
726137	726188	1	48	152
727007	727087	1	48	146
727007	727087	1	48	148
727007	727087	1	48	149
727007	727087	1	48	151
727007	727087	1	48	152
727007	727389	1	48	147
727563	727693	1	48	146
727563	727693	1	48	148
727563	727693	1	48	149
727563	727693	1	48	152
727785	727863	1	48	153
731094	731244	1	48	146
731094	731244	1	48	148
731094	731244	1	48	149
731094	731244	1	48	152
731094	731244	1	48	153
734172	734193	1	48	146
734172	734193	1	48	149
734172	734193	1	48	152
734172	734193	1	48	153
734172	735047	1	48	148
735029	735063	1	48	154
735032	735063	1	48	155
735054	735109	1	48	156
736018	736077	1	48	146
736018	736077	1	48	149
736018	736077	1	48	153
736018	736077	1	48	154
736018	736077	1	48	155
736018	736077	1	48	156
736018	736138	1	48	152
740351	740482	1	48	149
740351	740482	1	48	153
740351	740482	1	48	154
740351	740482	1	48	156
746284	746608	1	48	156
746284	746770	1	48	154
746284	746770	1	48	155
746284	747297	1	48	153
746284	748327	1	48	146
746284	748328	1	48	149
751125	751170	1	49	157
756889	758725	1	49	157
759908	760038	1	49	157
761624	761662	1	49	157
763500	764318	1	49	157
781001	781861	2	50	158
782754	783329	1	51	159
782795	783329	1	51	160
784786	785079	1	51	160
784814	784947	1	51	159
786649	787036	1	52	161
797074	797504	1	53	162
797391	797504	1	53	163
797424	797504	1	53	164
797424	797504	1	53	165
797426	797504	1	53	166
797427	797504	1	53	167
797431	797504	1	53	168
797451	797504	1	53	169
797461	797504	1	53	170
797485	797504	1	53	171
798427	798544	1	53	172
799412	799442	1	53	162
799412	799442	1	53	163
799412	799442	1	53	164
799412	799442	1	53	165
799412	799442	1	53	167
799412	799442	1	53	168
799412	799442	1	53	169
799412	799442	1	53	170
799412	799442	1	53	171
799412	799442	1	53	172
803560	803635	1	53	162
803560	803635	1	53	164
803560	803635	1	53	165
803560	803635	1	53	166
803560	803635	1	53	167
803560	803635	1	53	168
803560	803635	1	53	169
803560	803635	1	53	170
803560	803635	1	53	172
803574	803635	1	53	173
804035	804082	1	53	172
804035	804207	1	53	162
804035	804207	1	53	165
804035	804207	1	53	166
804035	804207	1	53	167
804035	804207	1	53	168
804035	804207	1	53	169
804035	804207	1	53	170
804035	804437	1	53	164
804035	804701	1	53	173
804291	804437	1	53	162
804291	804437	1	53	165
804291	804437	1	53	166
804291	804437	1	53	167
804291	804437	1	53	169
804291	804437	1	53	170
804291	804701	1	53	168
804531	804581	1	53	164
804531	804701	1	53	162
804531	804701	1	53	165
804531	804701	1	53	166
804531	804701	1	53	167
804531	804701	1	53	169
804540	804701	1	53	170
804622	804701	1	53	174
804828	804938	1	53	162
804828	804938	1	53	165
804828	804938	1	53	166
804828	804938	1	53	167
804828	804938	1	53	169
804828	804938	1	53	170
804828	804938	1	53	173
804828	804938	1	53	174
804857	805186	1	53	175
804917	804938	1	53	176
804939	805000	1	54	182
805012	805140	1	53	173
805012	805186	1	53	162
805012	805186	1	53	165
805012	805186	1	53	169
805012	805186	1	53	174
805012	805186	1	53	176
805012	807901	1	53	167
805118	805186	1	53	177
805491	805568	1	53	162
805491	805568	1	53	174
805491	806035	1	53	176
805507	805568	1	53	178
805512	805568	1	53	169
805512	806044	1	53	177
806407	806555	1	53	162
806407	806555	1	53	165
806407	806555	1	53	169
806407	806555	1	53	174
806407	806659	1	53	175
806407	807027	1	53	178
807569	807901	1	53	179
807858	808451	1	53	180
807868	807901	1	53	162
807868	807901	1	53	163
807868	807901	1	53	165
807868	807901	1	53	169
808284	808451	1	53	181
808359	808451	1	53	162
808359	808451	1	53	163
808359	808451	1	53	165
808359	808451	1	53	167
808359	808451	1	53	169
808359	808451	1	53	179
808359	808761	1	53	171
808379	808451	1	53	174
808545	808645	1	53	174
808545	808666	1	53	180
808545	808732	1	53	179
808545	808761	1	53	162
808545	808761	1	53	163
808545	808761	1	53	165
808545	808761	1	53	167
808545	808761	1	53	169
808545	808761	1	53	181
810542	810619	1	53	162
810542	810619	1	53	163
810542	810619	1	53	165
810542	810619	1	53	167
810542	810619	1	53	169
810542	810619	1	53	181
810693	811020	1	53	181
810693	811288	1	53	167
810693	812319	1	53	162
810693	812319	1	53	165
810693	812319	1	53	169
810693	812326	1	53	163
812517	813894	2	55	183
812517	813894	2	55	184
813583	813652	1	56	187
813757	813894	2	55	185
814433	814570	2	55	185
814433	814606	2	55	184
814433	814748	2	55	183
814691	814748	2	55	184
814691	814748	2	55	185
814885	815080	2	55	183
814885	815080	2	55	184
815185	815326	2	55	183
815185	815326	2	55	184
815185	815326	2	55	186
815665	815850	2	55	183
815665	815850	2	55	184
815665	815850	2	55	186
821484	821584	2	55	183
821484	821584	2	55	184
821484	821966	2	55	186
821914	821951	2	55	183
821914	821966	2	55	184
825096	825196	1	57	188
827825	827903	1	57	189
828229	828385	1	57	188
828229	828385	1	57	189
829561	829705	1	57	188
829561	829705	1	57	189
830707	830940	1	57	189
830707	832016	1	57	188
831715	832016	1	57	189
840962	841068	1	58	190
843340	843625	1	58	191
843460	843625	1	58	190
843892	844033	1	58	190
843892	844033	1	58	191
846146	846376	1	58	190
846146	846376	1	58	191
847798	848174	1	58	190
847798	848174	1	58	191
851013	851033	1	59	192
852208	852394	1	59	192
852290	852394	1	59	193
852875	853031	1	59	192
852875	853031	1	59	193
853261	853402	1	59	192
853261	853402	1	59	193
855563	855793	1	59	192
855563	855793	1	59	193
855957	856241	1	59	192
855957	856241	1	59	193
859452	859743	1	60	194
859689	859764	1	60	195
860616	860772	1	60	194
860616	860772	1	60	195
860860	861004	1	60	194
860860	861004	1	60	195
861698	861955	1	60	194
861698	861955	1	60	195
863091	863237	1	60	195
863091	863452	1	60	194
867961	868498	2	61	196
867962	868250	2	61	198
867962	868498	2	61	197
867962	868498	2	61	199
867962	868498	2	61	200
867963	868250	2	61	201
867963	868498	2	61	202
868415	868498	2	61	198
868415	868498	2	61	201
868862	868945	2	61	196
868862	868945	2	61	197
868862	868945	2	61	198
868862	868945	2	61	199
868862	868945	2	61	200
868862	868945	2	61	201
868862	868945	2	61	202
871036	871252	2	61	196
871036	871252	2	61	197
871036	871252	2	61	198
871036	871252	2	61	199
871036	871252	2	61	200
871036	871252	2	61	201
871036	871252	2	61	202
871605	871661	2	61	200
871925	872117	2	61	196
871925	872117	2	61	198
871925	872117	2	61	199
871925	872117	2	61	200
871925	872117	2	61	201
872912	873008	2	61	199
873448	873581	2	61	196
873448	873581	2	61	197
873448	873581	2	61	198
873448	873581	2	61	199
873448	873581	2	61	200
873448	873581	2	61	201
873448	873581	2	61	202
873535	873581	2	61	203
873535	873581	2	61	204
873535	873581	2	61	205
875243	875343	2	61	203
875243	875453	2	61	196
875243	875453	2	61	197
875243	875453	2	61	198
875243	875453	2	61	199
875243	875453	2	61	200
875243	875453	2	61	201
875243	875453	2	61	202
875243	875453	2	61	204
875243	875453	2	61	205
876973	877179	2	61	196
876973	877179	2	61	197
876973	877179	2	61	198
876973	877179	2	61	199
876973	877179	2	61	200
876973	877179	2	61	201
876973	877179	2	61	202
876973	877179	2	61	205
879936	880147	2	61	196
879936	880147	2	61	197
879936	880147	2	61	198
879936	880147	2	61	199
879936	880147	2	61	200
879936	880147	2	61	201
879936	880147	2	61	202
879936	880147	2	61	204
879936	880147	2	61	205
881558	881713	2	61	196
881558	881713	2	61	197
881558	881713	2	61	198
881558	881713	2	61	199
881558	881713	2	61	200
881558	881713	2	61	201
881558	881713	2	61	202
881558	881713	2	61	204
881558	881713	2	61	205
884902	885007	2	61	196
884902	885007	2	61	197
884902	885007	2	61	198
884902	885007	2	61	199
884902	885007	2	61	200
884902	885007	2	61	201
884902	885007	2	61	202
884902	885007	2	61	204
884902	885007	2	61	205
885769	885908	2	61	197
885769	886200	2	61	196
885769	886200	2	61	198
885769	886200	2	61	199
885769	886200	2	61	200
885769	886200	2	61	201
885769	886200	2	61	202
885769	886200	2	61	204
885821	886200	2	61	206
889637	889806	2	61	196
889637	889806	2	61	198
889637	889806	2	61	199
889637	889806	2	61	200
889637	889806	2	61	201
889637	889806	2	61	202
889637	889806	2	61	204
889637	889806	2	61	205
890136	890243	2	61	196
890136	890243	2	61	198
890136	890243	2	61	199
890136	890243	2	61	200
890136	890243	2	61	201
890136	890243	2	61	202
890136	890243	2	61	204
890136	890243	2	61	205
890136	890422	2	61	206
890962	891130	2	61	198
890962	891147	2	61	204
890962	891147	2	61	205
890962	891148	2	61	196
890962	891148	2	61	199
890962	891148	2	61	200
890962	891148	2	61	201
890962	891148	2	61	202
890962	891148	2	61	206
890983	891148	2	61	207
891103	891147	2	61	203
892346	892814	2	61	207
893085	893157	2	61	206
893085	893199	2	61	202
893085	893215	2	61	199
893085	893217	2	61	196
893085	893217	2	61	200
893085	893217	2	61	201
893483	893589	1	62	208
896502	897539	2	63	209
896527	897539	2	63	210
896553	897539	2	63	211
899439	899494	2	63	209
899439	899494	2	63	210
899439	899494	2	63	211
899600	899685	2	63	209
899600	899685	2	63	210
899600	899685	2	63	211
899643	899685	2	63	212
900060	900145	2	63	209
900060	900145	2	63	210
900060	900145	2	63	211
900060	900145	2	63	212
900075	900145	2	63	213
900819	900951	2	63	214
900822	900951	2	63	215
900828	900951	2	63	209
900828	900951	2	63	210
900828	900951	2	63	211
900828	900951	2	63	213
900828	901235	2	63	212
901419	901545	2	63	213
901421	901545	2	63	209
901421	901545	2	63	211
901421	901545	2	63	214
901421	901545	2	63	215
901490	902129	2	63	216
901975	902066	2	63	211
901975	902129	2	63	209
901975	902129	2	63	210
901975	902129	2	63	214
901975	902129	2	63	215
901975	902433	2	63	213
902241	902433	2	63	214
902241	902433	2	63	215
902518	902626	2	63	213
902518	902626	2	63	215
913086	913150	2	63	216
913086	913203	2	63	214
913086	913203	2	63	215
913086	913209	2	63	213
913086	913218	2	63	210
913086	913230	2	63	209
913086	913239	2	63	211
917286	917745	1	64	217
917349	917745	1	64	218
917502	917745	1	64	219
918543	918667	1	64	218
918543	918667	1	64	219
919489	919535	1	64	217
919489	919624	1	64	218
919489	919624	1	64	219
919873	920105	1	64	218
920289	920709	1	64	219
920289	921014	1	64	218
925780	925919	1	65	220
925999	926058	1	65	221
926061	926196	1	65	222
928256	928487	2	66	228
928677	929144	1	65	223
928719	928816	2	66	228
929261	929362	1	65	223
929261	929497	1	65	220
929261	929507	1	65	222
929261	929895	1	65	221
932417	932741	1	65	221
932508	932741	1	65	224
959166	959435	1	65	225
960091	960163	1	65	221
960091	960163	1	65	224
960091	960163	1	65	225
964247	964430	1	65	221
964247	964430	1	65	224
964247	964430	1	65	225
964832	965079	1	65	221
964832	965079	1	65	224
964832	965269	1	65	225
966546	966867	1	65	226
966571	966867	1	65	221
966786	966867	1	65	227
968404	968502	1	65	221
968404	968502	1	65	226
968404	968506	1	65	224
968404	968794	1	65	227
971877	972063	1	65	226
971877	975938	1	65	221
983173	983249	1	67	229
983961	984185	1	67	229
984330	984562	1	67	230
984331	984562	1	67	231
984340	984562	1	67	232
984357	984562	1	67	233
984357	984562	1	67	234
984384	984562	1	67	235
985864	985974	1	67	229
985864	985974	1	67	230
985864	985974	1	67	231
985864	985974	1	67	232
985864	985974	1	67	234
985864	985974	1	67	235
985943	985974	1	67	236
989761	989894	1	67	229
989761	989894	1	67	230
989761	989894	1	67	231
989761	989894	1	67	233
989761	989894	1	67	234
989761	989894	1	67	235
989761	990102	1	67	236
989761	990257	1	67	232
990222	990291	1	67	229
990222	990363	1	67	230
990222	990363	1	67	231
990222	990363	1	67	233
990222	990363	1	67	234
990222	990363	1	67	235
990222	990363	1	67	236
990646	991144	1	67	237
990851	990994	1	67	230
990851	990994	1	67	231
990851	990994	1	67	233
990851	990994	1	67	234
990851	990994	1	67	236
990958	991144	1	67	235
991080	991144	1	67	230
991080	991144	1	67	231
991080	991144	1	67	233
991080	991144	1	67	234
991080	991144	1	67	236
991226	991285	1	67	236
991226	991333	1	67	237
991226	991350	1	67	230
991226	991350	1	67	231
991226	991350	1	67	233
991226	991351	1	67	235
991233	991350	1	67	234
991233	991350	1	67	238
991954	992120	1	67	230
991954	992120	1	67	231
991954	992120	1	67	233
991954	992120	1	67	234
991994	992120	1	67	238
994012	994086	1	67	239
994018	994086	1	67	230
994018	994086	1	67	233
994018	994086	1	67	234
994018	994086	1	67	238
994211	994552	1	67	231
994211	994552	1	67	233
994211	994552	1	67	239
994211	994555	1	67	238
994211	994556	1	67	234
994211	994568	1	67	230
999600	999620	1	68	240
999794	1000165	2	69	241
999913	999951	1	68	240
1000417	1000861	1	70	242
1002020	1002159	2	69	241
1002627	1002755	2	69	241
1003128	1003720	1	70	242
1004519	1005551	1	70	242
1004533	1004582	1	70	243
1004800	1005277	1	70	243
1007626	1007771	1	70	242
1007854	1007969	1	70	242
1008138	1008289	1	70	242
1008616	1008780	1	70	242
1008855	1008925	1	70	242
1009171	1009730	1	70	242
1009646	1010893	2	71	244
1009649	1010893	2	71	245
1009649	1010893	2	71	246
1009650	1009859	2	71	247
1009718	1011354	2	71	248
1010175	1010893	2	71	247
1010456	1010893	2	71	249
1010693	1010893	2	71	250
1010693	1010893	2	71	251
1010728	1010893	2	71	252
1010989	1011093	2	71	252
1011094	1011193	2	71	244
1011094	1011193	2	71	245
1011094	1011193	2	71	249
1011094	1011193	2	71	250
1011094	1011193	2	71	251
1011094	1011497	2	71	247
1011255	1011497	2	71	253
1011365	1011497	2	71	244
1011365	1011497	2	71	245
1011365	1011497	2	71	246
1011365	1011497	2	71	250
1011365	1011497	2	71	251
1011365	1011497	2	71	252
1011365	1011610	2	71	249
1011578	1011610	2	71	250
1011578	1011610	2	71	251
1011578	1011639	2	71	247
1011578	1011661	2	71	244
1011578	1011661	2	71	245
1011578	1011661	2	71	246
1011578	1011661	2	71	252
1011578	1011796	2	71	253
1011739	1011796	2	71	244
1011739	1011796	2	71	245
1011739	1011796	2	71	246
1011739	1011796	2	71	249
1011739	1011796	2	71	250
1011739	1011796	2	71	251
1011739	1011796	2	71	252
1011850	1011990	2	71	254
1011890	1011973	2	71	249
1011890	1011990	2	71	244
1011890	1011990	2	71	245
1011890	1011990	2	71	246
1011890	1011990	2	71	250
1011890	1011990	2	71	251
1011890	1011990	2	71	252
1011890	1011990	2	71	253
1012063	1012186	2	71	255
1012064	1012115	2	71	245
1012064	1012186	2	71	244
1012064	1012186	2	71	246
1012064	1012186	2	71	254
1012064	1012287	2	71	253
1012064	1012315	2	71	252
1012064	1012571	2	71	251
1012111	1012186	2	71	256
1012232	1012571	2	71	257
1012461	1012571	2	71	244
1012461	1012571	2	71	246
1012461	1012571	2	71	254
1012461	1012571	2	71	255
1012461	1012571	2	71	256
1012539	1012571	2	71	258
1013239	1013338	2	71	244
